val_loss,val_categorical_accuracy,loss,categorical_accuracy,epoch
4.742836883544922,0.31000000548362733,5.504380357523821,0.2427244585457232,0
3.8445288887023925,0.33599999809265135,4.225017314060554,0.4619195052344733,1
3.4821023139953615,0.32000000548362734,3.303804971854384,0.5616099080803224,2
3.348412321090698,0.3439999935626984,2.7126034563909007,0.653869969999827,3
3.5082277889251707,0.34999999618530275,2.3629177471432525,0.7622291034958311,4
3.7508718280792235,0.3740000061988831,2.1108986763024107,0.8179566550919146,5
4.051530607223511,0.3579999985694885,1.9772594196508544,0.8482972144342429,6
4.137370876312255,0.3580000011920929,1.8619500272414264,0.8866873069813377,7
4.4150781936645505,0.3579999988079071,1.8419750288913124,0.8934984521600116,8
4.325153881072998,0.3500000059604645,1.8240298161934774,0.8934984511266183,9
4.786601135253906,0.37999999403953555,1.8060675750945006,0.8984520111659732,10
5.202419956207275,0.36799999642372133,1.7802663844436315,0.9052631592602922,11
5.073577278137207,0.36199999403953553,1.7652148474849783,0.9157894724662828,12
5.276702201843261,0.3520000059604645,1.7355887203393705,0.9207430328377998,13
5.2854002037048335,0.33200000309944155,1.7361517021899622,0.9219814229306791,14
5.049766597747802,0.33799999618530274,1.7048699240935477,0.9300309585343942,15
5.010574871063232,0.34799999380111696,1.711750704216145,0.9269349853689826,16
5.4034549942016605,0.3279999985694885,1.6927696687887328,0.9393188847476853,17
5.496368942260742,0.33199999856948853,1.6953554134988933,0.9318885457404996,18
5.3061973533630375,0.33799999856948854,1.6832028927817801,0.9356037155024407,19
4.908656326293945,0.34999999380111696,1.6602737716846052,0.9411764704037008,20
5.0494032363891606,0.3320000009536743,1.6311564148025985,0.946130031808611,21
5.227298801422119,0.3300000033378601,1.6167293984085414,0.9479876148811435,22
5.5976122245788575,0.3259999935626984,1.6312776252581238,0.9424148610132767,23
5.514544311523437,0.3179999980926514,1.6391725729862603,0.9448916417157318,24
5.314953556060791,0.3279999935626984,1.6155481855935725,0.9455108367621714,25
5.155440223693848,0.3540000035762787,1.6006887528918476,0.9523219817563107,26
5.064793041229248,0.33999999856948854,1.5382709174702411,0.9671826633875584,27
5.060602973937988,0.3359999959468842,1.536724896622885,0.9634674936256172,28
5.221378280639648,0.34200000095367433,1.540182780628972,0.9554179564718123,29
5.108031112670899,0.35199999380111696,1.5236134247883186,0.9535603713324934,30
5.339636390686035,0.3420000033378601,1.5209155580207658,0.9535603728825832,31
5.175235710144043,0.31800000071525575,1.537777900252918,0.9572755426445243,32
5.1510517730712895,0.3539999964237213,1.5259668593067133,0.9504643961002952,33
5.138437812805176,0.3540000059604645,1.5023599619466823,0.959133126418288,34
5.239686546325683,0.34599999380111696,1.494554713266922,0.9616099084862983,35
5.014015396118164,0.35599999618530276,1.4866026534384618,0.9578947363254087,36
5.136800792694092,0.34199999380111695,1.4728090724708864,0.95356037184919,37
5.355420166015625,0.33999999380111695,1.4493329339721255,0.9616099084862983,38
5.234172554016113,0.3159999985694885,1.4578306835133226,0.9510835916634315,39
5.378598342895508,0.33999999618530274,1.4636763206576415,0.9529411778361435,40
5.27957286453247,0.3460000035762787,1.4507534440456897,0.9609907134398588,41
5.091204570770263,0.3499999940395355,1.4714971267771058,0.9572755407622724,42
5.214766220092773,0.3420000059604645,1.4321666587617006,0.9647058832017998,43
5.328445995330811,0.3340000057220459,1.4367978005955462,0.958513932220707,44
5.186975971221924,0.36000000619888306,1.4751728401095505,0.9479876148811435,45
5.271555877685547,0.3419999964237213,1.5072710922258927,0.9430340550263231,46
5.405505805969239,0.36399999403953553,1.5435521937745273,0.9455108362454748,47
5.574692504882813,0.33199999380111694,1.5821119298137747,0.9368421040452302,48
5.824031330108642,0.3340000009536743,1.5523530681804976,0.9535603723658865,49
6.16451942062378,0.33199999618530274,1.57536441645017,0.9547987614253726,50
5.865595760345459,0.3539999940395355,1.5903175466200885,0.9436532516228525,51
5.545036327362061,0.3779999990463257,1.6234097321336114,0.937461300125063,52
5.609916011810303,0.39400000619888303,1.6303364732317143,0.9442724451192023,53
5.845548522949219,0.3659999966621399,1.6189293816362742,0.947368420535935,54
5.670557983398438,0.37599999642372134,1.6525588130065163,0.9461300323253077,55
5.618901287078858,0.3699999985694885,1.5824957706610854,0.9529411773194469,56
5.7669437217712405,0.3739999961853027,1.5737798694486589,0.9591331283005399,57
5.781784698486328,0.39600000166893007,1.602524188945168,0.9492260070408092,58
5.914041679382324,0.3760000038146973,1.5847457566128427,0.9492260060074159,59
5.81600532913208,0.37200000357627866,1.587830716685245,0.9554179569885088,60
5.813725692749023,0.3579999988079071,1.6180077164534814,0.9467492271872128,61
5.825543869018555,0.36599999642372133,1.6176223331929729,0.947368420868097,62
5.931833522796631,0.3800000011920929,1.6198623402568948,0.9492260070408092,63
6.1717552452087405,0.3480000011920929,1.6536035970268603,0.9498452020872488,64
5.9832398834228515,0.36400000619888306,1.671395863025181,0.9386996897012456,65
6.260744674682617,0.3539999964237213,1.6439952239901658,0.9560371525516451,66
6.384502975463867,0.3300000057220459,1.6418531031800498,0.9591331283005399,67
6.090585926055908,0.34599999356269834,1.6391163426656103,0.9535603704836346,68
5.982784065246582,0.3339999935626984,1.609296489869109,0.9591331272671466,69
6.156025314331055,0.34000000095367433,1.6202003805999048,0.9498452020872488,70
6.183528545379638,0.3400000007152557,1.5499814679379065,0.9671826615053065,71
6.122387718200684,0.3320000054836273,1.5315841886650299,0.9721362242757721,72
5.973076854705811,0.34399999594688413,1.4859249107608854,0.9746130020625821,73
5.843517238616943,0.3260000052452087,1.4544822800639243,0.974613003944834,74
5.759191940307617,0.3360000054836273,1.4329248443107487,0.9727554169232632,75
5.774528484344483,0.3239999933242798,1.4471925015789067,0.9616099079696018,76
5.695363719940185,0.32999999570846555,1.430241572524741,0.9653250768826842,77
5.712669185638427,0.3560000059604645,1.393525143894987,0.9746130020625821,78
5.545112228393554,0.35400000143051147,1.3924554859521587,0.9752321989912736,79
5.56808536529541,0.3620000014305115,1.3623454492527634,0.9801857574805387,80
5.555564071655273,0.3520000011920929,1.3761516537090572,0.967801858433998,81
5.549078701019287,0.3459999940395355,1.366690722117114,0.9721362242757721,82
5.647427295684815,0.3439999988079071,1.3495535330875739,0.9758513935210166,83
5.659330093383789,0.3619999964237213,1.35857346080036,0.9715170273470805,84
5.565615013122558,0.3579999964237213,1.3544198323329535,0.9715170287126358,85
5.609052871704102,0.3340000057220459,1.354164601331894,0.9678018565517461,86
5.644117671966553,0.3739999942779541,1.358265060020305,0.9708978317839443,87
5.590583721160889,0.39799999427795413,1.349547692127641,0.9746130020625821,88
5.4863382415771484,0.3760000014305115,1.3518964761550951,0.9665634664588668,89
5.426929622650147,0.3559999988079071,1.3240318722769202,0.9708978326328029,90
5.279792114257813,0.3459999988079071,1.3421938830484916,0.9671826615053065,91
5.186856208801269,0.3639999961853027,1.3148683393702787,0.9702786386197566,92
5.3732001647949215,0.38000000357627867,1.3076723055942878,0.9721362223935202,93
5.404175201416016,0.3799999964237213,1.3221215733802725,0.9671826615053065,94
5.414682495117187,0.35799999618530276,1.2787163837775357,0.9770897827650371,95
5.4002654800415035,0.3680000009536743,1.2554442892133637,0.9839009277591765,96
5.317450160980225,0.35199999856948855,1.2370728087499046,0.9758513926721579,97
5.339236267089844,0.35599999380111697,1.2326729546390451,0.9746130020625821,98
5.153733390808106,0.35599999380111697,1.215282118357372,0.9783281728579164,99
5.229558715820312,0.3659999961853027,1.2006946375495509,0.9783281723412198,100
5.23431685256958,0.3380000057220459,1.185469438786108,0.978947367904356,101
5.3165664405822755,0.3600000035762787,1.162539917765756,0.9839009277591765,102
5.20748889541626,0.36200000381469727,1.1519778287078575,0.9869969035080712,103
